timestamp,course_url,title,headline,is_bestseller,rating,num_reviews,num_students,instructor,language,price,discount,related_topics,sections,lectures,total_length
2025-10-07 12:45:39,https://www.udemy.com/course/react-the-complete-guide-incl-redux/,"React - The Complete Guide 2025 (incl. Next.js, Redux)","Dive in and learn React.js from scratch! Learn React, Hooks, Redux, React Router, Next.js, Best Practices and way more!",Yes,4.7,"234,646","987,287",Academind,English,489000.0,80%,"React JS, Programming Languages, Development",40.0,726.0,71h 22m
2025-10-07 12:45:55,https://www.udemy.com/course/javascript-tutorial-for-beginners-w/,Javascript Tutorial and Projects Course,Learn Javascript by Building 30+ Interesting Projects,No,4.7,"4,532","27,637",Jānis,English,419000.0,82%,"JavaScript, Web Development, Development",23.0,450.0,46h 15m
2025-10-07 12:46:09,https://www.udemy.com/course/modern-javascript-from-novice-to-ninja/,"Modern JavaScript (Complete guide, from Novice to Ninja)",Learn Modern JavaScript from the very start to ninja-level & build awesome JavaScript applications.,No,4.7,"11,245","37,369",The,English,419000.0,79%,"JavaScript, Web Development, Development",22.0,188.0,20h 24m
2025-10-07 12:46:21,https://www.udemy.com/course/javascript-advanced/,Advanced Javascript,In only seven hours you will learn enough javascript to transform from a Junior JS Dev into a Senior JS Guru,No,4.5,"10,583","42,773",Asim,English,359000.0,25%,"JavaScript, Web Development, Development",11.0,47.0,6h 42m
2025-10-07 12:47:13,https://www.udemy.com/course/javascript-bible/,The JavaScript Bible - JavaScript Bootcamp,Understand and learn JavaScript and ES6 in a one challenge-based JavaScript Bootcamp course!,No,4.7,"1,857","43,796",Bogdan,English,359000.0,73%,"JavaScript, Web Development, Development",26.0,429.0,42h 33m
2025-10-07 12:47:28,https://www.udemy.com/course/javascript-web-projects-to-build-your-portfolio-resume/,JavaScript Web Projects: 20 Projects to Build Your Portfolio,"Modern HTML5, CSS3, and JavaScript to build Responsive and Mobile Friendly projects for your dream portfolio and resume!",No,4.7,"4,171","35,145",Andrei,English,409000.0,80%,"JavaScript, Web Development, Development",27.0,243.0,33h 0m
2025-10-07 12:49:50,https://www.udemy.com/course/playwright-tutorials-automation-testing/,Playwright JS/TS Automation Testing from Scratch & Framework,"End to End Playwright tutorials on JavaScript & TypeScript. UI Testing, API testing, Page Objects,Cucumber, CI/CD etc",Yes,4.6,"8,106","89,384",Rahul,English,349000.0,82%,"Microsoft Playwright, Software Testing, Development",25.0,128.0,23h 9m
2025-10-07 12:50:04,https://www.udemy.com/course/javascript-tutorial/,JavaScript 101: JavaScript for absolute beginners,Learn how to code in JavaScript even if you've never written any JavaScript in your life.,No,4.6,165,"7,171",Kalob,English,299000.0,25%,"JavaScript, Web Development, Development",4.0,31.0,2h 48m
2025-10-07 12:50:20,https://www.udemy.com/course/nodejs-backend/,Node.js- Beginner to Advance course with projects,"Learn from scratch to advance concepts like ORM, SQL, NoSQL, postman testing, Express, mongoDB Aggregation, Deployment.",Yes,4.7,577,"3,815",Hitesh,English,279000.0,73%,"Node.Js, Web Development, Development",15.0,188.0,36h 31m
2025-10-07 12:50:32,https://www.udemy.com/course/understanding-typescript/,Understanding TypeScript,"Boost your JavaScript projects with TypeScript: Learn all about core types, generics, TypeScript + React or Node & more!",Yes,4.6,"56,600","275,450",Maximilian,English,409000.0,82%,"Typescript, Web Development, Development",25.0,339.0,22h 33m
2025-10-07 12:50:46,https://www.udemy.com/course/the-complete-modern-javascript-course/,The Complete JavaScript Made Easy 2025: From Zero to Expert!,"Modern JavaScript course for everyone! Learn with project, exercises and solutions! A must have JS Course",No,4.8,43,278,Donatus,English,299000.0,82%,"JavaScript, Web Development, Development",66.0,745.0,28h 40m
2025-10-07 12:51:01,https://www.udemy.com/course/javascript-interview/,JavaScript Interview Masterclass: Top 300 Questions (2025),"JavaScript, HTML5, CSS & Bootstrap: 300 Interview Questions (with PDF Revision Book)",No,4.7,361,"1,732",Happy,English,319000.0,79%,"JavaScript, Other IT & Software, IT & Software",39.0,336.0,9h 21m
2025-10-07 12:51:17,https://www.udemy.com/course/the-complete-javascript-course-for-developers/,The Complete Javascript Course for Developers,Learn JavaScript Quickly. This JavaScript Class Will Teach You JavaScript Fundamentals And Is Beginner Friendly,No,4.6,471,"2,828",Tim,English,309000.0,26%,"JavaScript, Programming Languages, Development",8.0,53.0,11h 6m
2025-10-07 12:51:30,https://www.udemy.com/course/css-animation-transitions-and-transforms-creativity-course/,Creative Advanced CSS & JavaScript Animations - 150 Projects,"Master Advanced CSS & JavaScript Animations, Transitions and Transforms And Practice with 150 Creative Projects!",Yes,4.7,"2,436","22,894",Ahmed,English,409000.0,81%,"CSS Animations, 3D & Animation, Design",13.0,172.0,20h 26m
2025-10-07 12:51:47,https://www.udemy.com/course/javascript-course-projects/,Complete JavaScript Projects Course Games 55 Modern JS DOM,Real Projects! AJAX Java Script Projects Apps 55+ Projects Modern JS DOM JavaScript Games Portfolio Games DOM,No,4.7,765,"9,771",Laurence,English,279000.0,73%,"JavaScript, Web Development, Development",66.0,762.0,60h 45m
2025-10-07 12:52:00,https://www.udemy.com/course/vuejs-2-the-complete-guide/,Vue - The Complete Guide (incl. Router & Composition API),Vue.js is an awesome JavaScript Framework for building Frontend Applications! VueJS mixes the Best of Angular + React!,Yes,4.8,"65,986","255,464",Maximilian,English,429000.0,83%,"Vuex, Vue JS, Web Development, Development",29.0,333.0,31h 52m
2025-10-07 12:52:18,https://www.udemy.com/course/html-css-javascript-react-online-certification-course/,"HTML, CSS, JavaScript, React - Online Certification Course",Build: Mobile Responsive Web Pages using CSS | Dynamic Web Apps in React | Interactive UI Components | E-Commerce Sites,Yes,4.3,"1,081","48,453",YouAccel,English,309000.0,24%,"JavaScript, CSS, HTML, React Native, Web Development",8.0,200.0,15h 48m
2025-10-07 12:52:33,https://www.udemy.com/course/nodejs-the-complete-guide/,"NodeJS - The Complete Guide (MVC, REST APIs, GraphQL, Deno)","Master Node JS & Deno.js, build REST APIs with Node.js, GraphQL APIs, add Authentication, use MongoDB, SQL & much more!",Yes,4.6,"53,460","291,212",Academind,English,459000.0,82%,"Express Framework, Programming Languages, Development",36.0,544.0,40h 31m
2025-10-07 12:52:47,https://www.udemy.com/course/javascript-and-nodejs-essentials-for-test-automation/,"JavaScript & Node.js course for Testers, QA and SDETs - 2025","A tool independent JavaScript and Node.js course, specifically designed for Test Engineers, QAs and SDETs for Automation",No,4.4,"1,273","3,422",Cope,English,299000.0,25%,"Automation Testing, Software Testing, Development",22.0,123.0,11h 47m
2025-10-07 12:53:00,https://www.udemy.com/course/nextjs-react-the-complete-guide/,Next.js 15 & React - The Complete Guide,Learn NextJS 15 from the ground up and build fullstack ReactJS + NextJS apps with the App Router or Pages Router!,Yes,4.7,"23,891","149,916",Maximilian,English,339000.0,82%,"Next.js, Web Development, Development",23.0,453.0,40h 20m
2025-10-07 12:53:14,https://www.udemy.com/course/prototypes/,"JavaScript Prototypes, Inheritance & Objects - 2025","Why was JavaScript created as a ""prototype"" based language? Learn prototypes | __proto__ | inheritance | instantiations",No,4.9,80,716,Clyde,English,279000.0,30%,"JavaScript, Programming Languages, Development",11.0,150.0,9h 41m
2025-10-07 12:53:28,https://www.udemy.com/course/learn-and-master-javascript-step-by-step/,Learn Javascript Step By Step By Building Projects,"This course teaches the fundamentals of JavaScript, UI component, patterns tips/tricks and build a DOM based OO game",No,4.4,128,"9,028",Rajesh,English,319000.0,26%,"JavaScript, Web Development, Development",23.0,134.0,31h 34m
2025-10-07 12:53:42,https://www.udemy.com/course/javascript-mastery-learn-the-ins-outs-of-javascript/,JavaScript Wizardry: The Basics Unveiled,Master the Power of JavaScript in under 10 hrs: Mastering the Inner Workings for Javascript : ChatGPT : HTML : CSS,No,4.7,113,"11,111",The,English,299000.0,25%,"JavaScript, Data Science, Development",2.0,46.0,8h 26m
2025-10-07 12:53:55,https://www.udemy.com/course/ui-technologies-indepth/,Web Development | HTML | CSS | JavaScript | jQuery | NodeJS,Full Stack Web Development Bootcamp | HTML Project | HTML 5 | CSS 3 | JavaScript | Bootstrap | ES6 | jQuery | NodeJS,Yes,4.6,"2,366","11,783",Web,English,409000.0,72%,"jQuery, Web Development, Development",31.0,594.0,62h 21m
2025-10-07 12:54:20,https://www.udemy.com/course/get-started-with-html-css-the-frontend-developer-bootcamp/,"Complete Web Design: HTML, CSS, JavaScript, Vue, React, Git","Complete Web Developer Bootcamp 10 in 1: HTML, CSS, JavaScript, jQuery, TypeScript, Vue, React, Firebase, Git and Github",Yes,4.6,"8,781","28,951",Ivan,English,339000.0,74%,"Web Design, Web Development, Development",32.0,350.0,40h 41m
2025-10-07 12:54:35,https://www.udemy.com/course/react-tutorial-and-projects-course/,"Complete React, Next.js & TypeScript Projects Course 2025","Hands-on React: 25+ Projects Featuring Next.js, TypeScript, Prisma, Zod, Shadcn, Axios, Router 6, Query 5, Redux Toolkit",Yes,4.7,"4,042","77,499",Jānis,English,409000.0,82%,"React JS, Other IT & Software, IT & Software",28.0,772.0,108h 52m
2025-10-07 12:54:49,https://www.udemy.com/course/javascript-marathon-interview-questions-series/,JavaScript - Marathon Interview Questions Series,The Quintessential Guide For Cracking JavaScript Interviews For Developers World-wide,No,4.5,"1,302","11,083",Nirmal,English,299000.0,80%,"JavaScript, IT Certifications, IT & Software",15.0,146.0,17h 26m
2025-10-07 12:55:02,https://www.udemy.com/course/the-javascript-course-build-modern-javascript-projects/,The 2025 JavaScript Course: Build Modern JavaScript Projects,Learn Modern JavaScript. Master JavaScript with Projects and Build Your Portfolio. JavaScript Bootcamp.,No,4.7,69,"1,122",Vertex,English,339000.0,24%,"Front End Web Development, JavaScript, Web Development, Development",8.0,49.0,6h 42m
2025-10-07 12:57:03,https://www.udemy.com/course/modern-javascript/,The Modern JavaScript Bootcamp,"Learn JavaScript by building real-world apps. Includes 3 real-world projects, 80 programming challenges, and ES6/ES7!",No,4.6,"13,178","51,780",Andrew,English,429000.0,79%,"JavaScript, Web Development, Development",14.0,155.0,29h 39m
2025-10-07 12:57:19,https://www.udemy.com/course/modern-javascript-react-js-masterclass-build-25-projects/,JavaScript & React JS Codecamp: Build & Deploy Real Projects,Master JavaScript and React JS by Building Hot Games and 15+ Web Apps | Hands-on Projects | No Prior Experience Needed,Yes,4.6,68,"5,583",George,English,279000.0,30%,"JavaScript, Web Development, Development",31.0,153.0,31h 3m
2025-10-07 12:57:32,https://www.udemy.com/course/100-days-of-javascriptfrom-zero-to-becoming-a-pro-developer/,100 Days of JavaScript:From Zero to Becoming a Pro Developer,Learn JavaScript in 100 Days with more than 25 Assignments and many JavaScript Technical Job Interview Questions,No,4.7,155,544,Khan,English,319000.0,26%,"JavaScript, Programming Languages, Development",100.0,227.0,44h 5m
2025-10-07 12:57:45,https://www.udemy.com/course/the-complete-javascript-masterclass-course/,JavaScript For Absolute Beginners,"Learn JavaScript from scratch, build front-end and back-end applications with JavaScript, Vue, Node, Express",No,4.5,173,"10,861",Ashutosh,English,299000.0,76%,"JavaScript, Programming Languages, Development",17.0,246.0,25h 51m
2025-10-07 12:57:59,https://www.udemy.com/course/html-css-js-projects/,"60 HTML CSS JS projects - HTML5, CSS3 and vanilla JavaScript","HTML CSS JS (JavaScript). Build 60 projects to learn HTML CSS JavaScript. 50+ HTML5, CSS3, vanilla JavaScript projects",No,4.5,668,"3,703",Dr.,English,309000.0,80%,"JavaScript, Web Development, Development",63.0,262.0,52h 50m
2025-10-07 12:58:12,https://www.udemy.com/course/javascript-and-the-dom/,JavaScript Projects for JavaScript Beginners,Interactive Front-End Development for Beginners,No,4.7,"1,138","9,578",Rob,English,309000.0,26%,"JavaScript, Web Development, Development",4.0,76.0,7h 22m
2025-10-07 12:58:26,https://www.udemy.com/course/full-stack-crash-course/,Crash Course: Build a Full-Stack Web App in a Weekend!,"A quick, fun, and hands-on introduction to web development. Build a complete app with HTML, CSS, JavaScript, and React!",No,4.7,"3,711","27,438",Jonas,English,389000.0,81%,"Full Stack Web Development, Web Development, Development",8.0,71.0,12h 15m
2025-10-07 12:58:40,https://www.udemy.com/course/ajax-json/,JavaScript Dynamic Web Pages AJAX 30 Projects APIs JSON,JavaScript projects explore JavaScript to connect to APIs retrieve JSON data with AJAX use it within your web page,No,4.6,120,"1,963",Laurence,English,389000.0,25%,"Ajax (programming), API, JavaScript, JSON, Web Development",10.0,144.0,25h 42m
2025-10-07 12:58:53,https://www.udemy.com/course/learn-javascript-full-stack-from-scratch/,Learn JavaScript: Full-Stack from Scratch,"Understand the JavaScript language itself, Node.js, MongoDB, The Web Browser and More To Create Meaningful Applications",No,4.7,"5,344","21,500",Brad,English,439000.0,75%,"JavaScript, Web Development, Development",15.0,139.0,28h 36m
2025-10-07 12:59:19,https://www.udemy.com/course/javascript-es6-tutorial/,ES6 Javascript: The Complete Developer's Guide,ES6 Javascript Development from scratch. Get practice with live examples and learn exactly where to apply ES6 features.,No,4.6,"14,684","62,697",Stephen,English,429000.0,76%,"JavaScript, Web Development, Development",17.0,70.0,6h 15m
2025-10-07 12:59:32,https://www.udemy.com/course/the-complete-2022-javascript-masterclass/,The Complete 2023 JavaScript MasterClass™: Beginner Friendly,Learn JavaScript from Zero to Hero and become an experienced JavaScript Developer,No,4.7,74,425,Phil,English,299000.0,25%,"JavaScript, Web Development, Development",12.0,81.0,8h 38m
2025-10-07 12:59:49,https://www.udemy.com/course/learn-javascript-from-beginner-to-advanced/,Complete Javascript & jQuery Course with Bonus Vue JS Intro,"Learn Javascript, jQuery and Ajax from the start + Bonus Intro to Vue JS 3. Incudes complete written course material!",No,4.6,"2,708","178,829",Ivan,English,339000.0,24%,"JavaScript, Programming Languages, Development",9.0,98.0,16h 55m
2025-10-07 13:00:06,https://www.udemy.com/course/html-css-and-javascript-complete-guide-for-beginners/,"Javascript, HTML and CSS | HTML CSS Javascript for Beginners","Javascript, HTML and CSS for Full Stack Web Development. Become Full stack Developer with HTML CSS Javascript course.",No,4.6,185,892,Oak,English,339000.0,24%,"Front End Web Development, Web Development, Development",15.0,100.0,12h 22m
